,airline,number_of_changes,origin_city_code,destination_country_code,search_weekday,depart_weekday,diff_days,distance,price,number_of_changes_category,airline_category,destination_category
30016,KLM,2,LED,ES,3,1,124,2744.68,19620,2,Other,tourism
30017,Uzbekistan Airways,1,LED,UZ,3,3,140,3512.29,8729,1,Uzbekistan Airways,cis
30018,Uzbekistan Airways,3,LED,IN,3,0,123,5649.36,36936,3+,Uzbekistan Airways,tourism
30019,Nordwind Airlines,1,LED,RU,3,5,142,1732.29,5963,1,Nordwind Airlines,domestic
30020,Nordwind Airlines,0,LED,DE,3,2,146,1754.98,10873,0,Nordwind Airlines,culture
30021,KLM,2,LED,IT,3,5,121,2703.39,19384,2,Other,culture
30022,KLM,1,LED,IT,3,3,119,2719.71,16620,1,Other,culture
30023,Azimut,0,LED,RU,3,3,133,1754.46,3980,0,Azimut,domestic
30024,Uzbekistan Airways,2,LED,KZ,3,1,131,2263.35,20074,2,Uzbekistan Airways,cis
30025,Uzbekistan Airways,1,LED,UZ,3,1,145,3386.3,9054,1,Uzbekistan Airways,cis
30026,Aeroflot,1,LED,RU,3,0,130,5688.26,14225,1,Aeroflot,domestic
30027,Pobeda,1,LED,RU,3,0,116,3132.3,8626,1,Pobeda,domestic
30028,Turkish Airlines,2,LED,TR,3,4,141,2385.62,25208,2,Turkish Airlines,tourism
30029,KLM,1,LED,IT,3,0,116,2129.66,17634,1,Other,culture
30030,KLM,1,LED,DE,3,4,141,1512.23,15520,1,Other,culture
30031,KLM,1,LED,IT,3,0,116,1994.84,13830,1,Other,culture
30032,Nordwind Airlines,1,LED,RU,3,1,131,6528.78,16010,1,Nordwind Airlines,domestic
30033,Nordwind Airlines,0,LED,RU,3,2,132,1104.71,4720,0,Nordwind Airlines,domestic
30034,Nordwind Airlines,0,LED,RU,3,5,135,2001.44,8640,0,Nordwind Airlines,domestic
30035,Aeroflot,0,LED,RU,3,4,127,2116.64,5970,0,Aeroflot,domestic
30036,KLM,2,LED,GR,3,2,125,2371.28,31720,2,Other,tourism
30037,Pobeda,0,LED,RU,3,4,120,2093.35,10199,0,Pobeda,domestic
30038,KLM,1,LED,ES,3,0,137,3118.56,15850,1,Other,tourism
30039,Pobeda,0,LED,RU,3,4,141,806.2,3949,0,Pobeda,domestic
30040,Uzbekistan Airways,1,LED,UZ,3,6,122,3254.88,9080,1,Uzbekistan Airways,cis
30041,Azimut,1,LED,TR,3,5,135,2107.41,11595,1,Azimut,tourism
30042,KLM,3,LED,GR,3,0,116,2215.02,19699,3+,Other,tourism
30043,KLM,1,LED,GR,3,2,125,2757.44,26120,1,Other,tourism
30044,KLM,1,LED,ES,3,0,123,3572.44,18020,1,Other,tourism
30045,S7 Airlines,3,LED,KZ,3,2,146,3293.5,24944,3+,S7 Airlines,cis
30046,Uzbekistan Airways,1,LED,UZ,3,0,116,3405.71,11222,1,Uzbekistan Airways,cis
30047,Aeroflot,0,LED,RU,3,5,142,2031.59,6270,0,Aeroflot,domestic
30048,Pobeda,0,LED,RU,3,0,130,1078.54,4449,0,Pobeda,domestic
30049,KLM,1,LED,DE,3,0,116,1751.53,16340,1,Other,culture
30050,Nordwind Airlines,0,LED,DE,3,3,140,1331.25,3335,0,Nordwind Airlines,culture
30051,Uzbekistan Airways,2,LED,UZ,3,5,142,2773.06,16707,2,Uzbekistan Airways,cis
30052,KLM,2,LED,GR,3,2,146,2618.63,25120,2,Other,tourism
30053,Turkish Airlines,3,LED,GR,3,0,116,2523.66,25030,3+,Turkish Airlines,tourism
30054,KLM,1,LED,DE,3,2,118,1413.26,18090,1,Other,culture
30055,S7 Airlines,1,LED,RU,3,4,134,2787.83,16995,1,S7 Airlines,domestic
30056,Nordwind Airlines,0,LED,RU,3,6,122,1878.35,6908,0,Nordwind Airlines,domestic
30057,KLM,1,LED,IT,3,0,130,2286.89,16470,1,Other,culture
30058,Uzbekistan Airways,3,LED,IN,3,0,123,6464.49,38555,3+,Uzbekistan Airways,tourism
30059,Uzbekistan Airways,2,LED,KZ,3,4,127,2879.28,35050,2,Uzbekistan Airways,cis
30060,Pobeda,0,LED,RU,3,3,126,1055.34,4349,0,Pobeda,domestic
30061,Uzbekistan Airways,1,LED,UZ,3,0,130,2902.36,7569,1,Uzbekistan Airways,cis
30062,Nordwind Airlines,0,LED,RU,3,6,143,3414.11,9433,0,Nordwind Airlines,domestic
30063,Pegasus Airlines,1,LED,TR,3,4,120,2527.13,21011,1,Pegasus Airlines,tourism
30064,KLM,2,LED,GR,3,5,135,2520.28,28760,2,Other,tourism
30065,Nordwind Airlines,0,LED,DE,3,1,138,1749.74,3473,0,Nordwind Airlines,culture
30066,Turkish Airlines,1,LED,DE,3,2,146,1468.15,34053,1,Turkish Airlines,culture
30067,Pobeda,0,LED,RU,3,0,144,1372.48,5049,0,Pobeda,domestic
30068,Uzbekistan Airways,2,LED,KZ,3,2,125,3607.24,15262,2,Uzbekistan Airways,cis
30069,Pegasus Airlines,1,LED,TR,3,3,119,2581.06,19206,1,Pegasus Airlines,tourism
30070,Aeroflot,1,LED,RU,3,0,144,6660.21,17246,1,Aeroflot,domestic
30071,KLM,1,LED,US,3,2,146,8885.22,57367,1,Other,culture
30072,KLM,1,LED,IT,3,2,118,2240.64,14680,1,Other,culture
30073,Aeroflot,0,LED,RU,3,6,122,2484.49,8650,0,Aeroflot,domestic
30074,Azimut,1,LED,RU,3,0,123,1514.2,3460,1,Azimut,domestic
30075,KLM,1,LED,ES,3,0,137,2831.6,15795,1,Other,tourism
30076,KLM,2,LED,IT,3,6,122,2639.62,20940,2,Other,culture
30077,Aeroflot,0,LED,RU,3,5,121,2313.5,9168,0,Aeroflot,domestic
30078,S7 Airlines,1,LED,RU,3,6,136,5893.67,26749,1,S7 Airlines,domestic
30079,S7 Airlines,2,LED,RU,3,1,117,4123.03,46819,2,S7 Airlines,domestic
30080,KLM,3,LED,IT,3,0,116,2305.49,18243,3+,Other,culture
30081,S7 Airlines,1,LED,RU,3,3,119,4832.22,14957,1,S7 Airlines,domestic
30082,KLM,1,LED,US,3,1,145,7289.13,59170,1,Other,culture
30083,KLM,1,LED,IT,3,0,137,2245.28,13890,1,Other,culture
30084,Pobeda,1,LED,RU,3,4,141,1929.72,12117,1,Pobeda,domestic
30085,Pobeda,0,LED,RU,3,4,120,2030.82,6849,0,Pobeda,domestic
30086,Aeroflot,0,LED,RU,3,1,131,1482.37,4913,0,Aeroflot,domestic
30087,Nordwind Airlines,0,LED,RU,3,5,142,2112.14,8151,0,Nordwind Airlines,domestic
30088,Uzbekistan Airways,2,LED,IN,3,5,128,6066.03,38160,2,Uzbekistan Airways,tourism
30089,Uzbekistan Airways,1,LED,UZ,3,0,144,3574.18,8703,1,Uzbekistan Airways,cis
30090,Uzbekistan Airways,1,LED,UZ,3,6,129,3571.03,13728,1,Uzbekistan Airways,cis
30091,KLM,1,LED,IT,3,0,144,2386.76,18310,1,Other,culture
30092,S7 Airlines,1,LED,RU,3,3,140,1781.34,6319,1,S7 Airlines,domestic
30093,KLM,1,LED,GR,3,0,137,2484.45,17940,1,Other,tourism
30094,KLM,1,LED,ES,3,3,119,3235.43,13101,1,Other,tourism
30095,Nordwind Airlines,1,LED,RU,3,0,144,1793.99,6147,1,Nordwind Airlines,domestic
30096,Azimut,0,LED,RU,3,5,128,1763.83,3980,0,Azimut,domestic
30097,Uzbekistan Airways,1,LED,UZ,3,5,135,3365.16,8196,1,Uzbekistan Airways,cis
30098,Pegasus Airlines,1,LED,TR,3,3,133,2558.62,21276,1,Pegasus Airlines,tourism
30099,Pobeda,0,LED,RU,3,2,139,1795.99,9099,0,Pobeda,domestic
30100,Azimut,1,LED,RU,3,4,120,1527.53,3660,1,Azimut,domestic
30101,Pobeda,0,LED,RU,3,4,141,1090.69,3849,0,Pobeda,domestic
30102,KLM,1,LED,IT,3,0,116,2203.67,20010,1,Other,culture
30103,Nordwind Airlines,1,LED,RU,3,5,121,6198.57,13750,1,Nordwind Airlines,domestic
30104,Aeroflot,1,LED,RU,3,3,133,6644.23,19071,1,Aeroflot,domestic
30105,Uzbekistan Airways,0,LED,UZ,3,3,140,3622.47,10731,0,Uzbekistan Airways,cis
30106,S7 Airlines,1,LED,RU,3,3,154,3649.14,13350,1,S7 Airlines,domestic
30107,Pobeda,0,LED,RU,3,2,174,1907.22,5049,0,Pobeda,domestic
30108,Uzbekistan Airways,2,LED,IN,3,5,149,4931.49,26048,2,Uzbekistan Airways,tourism
30109,Pobeda,0,LED,RU,3,4,162,1908.01,4549,0,Pobeda,domestic
30110,Turkish Airlines,2,LED,US,3,3,161,9296.07,58782,2,Turkish Airlines,culture
30111,Azimut,0,LED,RU,3,0,172,777.24,2380,0,Azimut,domestic
30112,Pegasus Airlines,1,LED,TR,3,3,161,2628.94,17240,1,Pegasus Airlines,tourism
30113,Pobeda,1,LED,RU,3,0,172,3546.2,9040,1,Pobeda,domestic
30114,Pegasus Airlines,1,LED,TR,3,6,164,2573.4,18140,1,Pegasus Airlines,tourism
30115,KLM,1,LED,IT,3,4,176,2061.77,13230,1,Other,culture
30116,Azimut,1,LED,RU,3,1,152,1942.61,3260,1,Azimut,domestic
30117,Aeroflot,0,LED,RU,3,3,161,889.58,3450,0,Aeroflot,domestic
30118,Azimut,0,LED,RU,3,6,164,697.19,1780,0,Azimut,domestic
30119,S7 Airlines,1,LED,RU,3,5,156,5737.05,29294,1,S7 Airlines,domestic
30120,KLM,2,LED,ES,3,1,173,2744.68,20090,2,Other,tourism
30121,Uzbekistan Airways,1,LED,UZ,3,3,175,3512.29,9080,1,Uzbekistan Airways,cis
30122,Pobeda,1,LED,RU,3,1,166,3263.71,7944,1,Pobeda,domestic
30123,KLM,1,LED,ES,3,1,159,3178.66,16280,1,Other,tourism
30124,Nordwind Airlines,1,LED,RU,3,6,157,1732.29,4593,1,Nordwind Airlines,domestic
30125,Nordwind Airlines,0,LED,DE,3,6,150,1754.98,3275,0,Nordwind Airlines,culture
30126,KLM,2,LED,IT,3,2,153,2703.39,20742,2,Other,culture
30127,Turkish Airlines,2,LED,US,3,4,162,8906.96,74049,2,Turkish Airlines,culture
30128,KLM,1,LED,IT,3,2,153,2719.71,16380,1,Other,culture
30129,Azimut,0,LED,RU,3,3,175,1754.46,2780,0,Azimut,domestic
30130,Nordwind Airlines,1,LED,KZ,3,4,155,2721.78,10427,1,Nordwind Airlines,cis
30131,Uzbekistan Airways,1,LED,UZ,3,1,152,3386.3,9080,1,Uzbekistan Airways,cis
30132,Aeroflot,1,LED,RU,3,2,160,5688.26,14377,1,Aeroflot,domestic
30133,Nordwind Airlines,0,LED,RU,3,5,156,3132.3,7064,0,Nordwind Airlines,domestic
30134,Turkish Airlines,1,LED,TR,3,1,166,2385.62,22636,1,Turkish Airlines,tourism
30135,KLM,1,LED,IT,3,6,150,2129.66,18170,1,Other,culture
30136,S7 Airlines,2,LED,GR,3,6,150,2746.05,20686,2,S7 Airlines,tourism
30137,Nordwind Airlines,0,LED,RU,3,3,175,6528.78,11682,0,Nordwind Airlines,domestic
30138,S7 Airlines,1,LED,RU,3,5,156,4009.75,18210,1,S7 Airlines,domestic
30139,Nordwind Airlines,0,LED,RU,3,0,151,1104.71,5135,0,Nordwind Airlines,domestic
30140,KLM,1,LED,ES,3,1,173,3091.71,14275,1,Other,tourism
30141,Nordwind Airlines,1,LED,RU,3,5,156,2001.44,8238,1,Nordwind Airlines,domestic
30142,Turkish Airlines,1,LED,US,3,5,163,8894.01,41299,1,Turkish Airlines,culture
30143,Pobeda,1,LED,RU,3,1,159,294.23,6193,1,Pobeda,domestic
30144,Aeroflot,0,LED,RU,3,5,156,2116.64,5970,0,Aeroflot,domestic
30145,Pobeda,0,LED,RU,3,6,164,2093.35,6849,0,Pobeda,domestic
30146,KLM,1,LED,US,3,3,147,8932.25,57974,1,Other,culture
30147,Uzbekistan Airways,1,LED,UZ,3,2,167,3254.88,8729,1,Uzbekistan Airways,cis
30148,Azimut,1,LED,TR,3,1,166,2107.41,9200,1,Azimut,tourism
30149,KLM,1,LED,IT,3,5,170,2220.92,16600,1,Other,culture
30150,KLM,3,LED,GR,3,1,173,2215.02,17198,3+,Other,tourism
30151,KLM,1,LED,GR,3,3,147,2757.44,26210,1,Other,tourism
30152,KLM,1,LED,ES,3,3,154,3572.44,18310,1,Other,tourism
30153,Uzbekistan Airways,1,LED,UZ,3,1,152,3405.71,15169,1,Uzbekistan Airways,cis
30154,Nordwind Airlines,0,LED,RU,3,5,163,2583.41,5285,0,Nordwind Airlines,domestic
30155,Aeroflot,0,LED,RU,3,3,147,2031.59,6270,0,Aeroflot,domestic
30156,Pobeda,0,LED,RU,3,4,162,1078.54,3249,0,Pobeda,domestic
30157,Pobeda,0,LED,RU,3,2,167,1797.29,3849,0,Pobeda,domestic
30158,Nordwind Airlines,0,LED,DE,3,3,168,1331.25,3335,0,Nordwind Airlines,culture
30159,Turkish Airlines,2,LED,US,3,3,175,9163.79,77662,2,Turkish Airlines,culture
30160,KLM,3,LED,GR,3,1,152,2618.63,21581,3+,Other,tourism
30161,S7 Airlines,2,LED,RU,3,4,162,4615.62,14398,2,S7 Airlines,domestic
30162,KLM,1,LED,DE,3,0,158,1413.26,16350,1,Other,culture
30163,Nordwind Airlines,0,LED,RU,3,6,164,1878.35,6148,0,Nordwind Airlines,domestic
30164,Uzbekistan Airways,2,LED,IN,3,5,170,6464.49,41031,2,Uzbekistan Airways,tourism
30165,Aeroflot,1,LED,RU,3,2,167,3863.76,19193,1,Aeroflot,domestic
30166,Uzbekistan Airways,1,LED,UZ,3,2,174,2902.36,8213,1,Uzbekistan Airways,cis
30167,Nordwind Airlines,0,LED,RU,3,0,165,3414.11,7358,0,Nordwind Airlines,domestic
30168,Pegasus Airlines,1,LED,TR,3,6,164,2527.13,17723,1,Pegasus Airlines,tourism
30169,Nordwind Airlines,0,LED,DE,3,5,149,1749.74,3340,0,Nordwind Airlines,culture
30170,Pobeda,0,LED,RU,3,5,163,1372.48,3849,0,Pobeda,domestic
30171,Uzbekistan Airways,2,LED,KZ,3,1,152,3607.24,16072,2,Uzbekistan Airways,cis
30172,Pegasus Airlines,1,LED,TR,3,3,147,2581.06,17240,1,Pegasus Airlines,tourism
30173,S7 Airlines,1,LED,RU,3,3,168,6660.21,16649,1,S7 Airlines,domestic
30174,Aeroflot,0,LED,RU,3,4,148,2484.49,8650,0,Aeroflot,domestic
30175,Azimut,1,LED,RU,3,4,162,1514.2,3460,1,Azimut,domestic
30176,KLM,1,LED,ES,3,5,156,2831.6,15855,1,Other,tourism
30177,Pobeda,0,LED,RU,3,3,168,1217.45,3549,0,Pobeda,domestic
30178,Pobeda,1,LED,RU,3,1,166,2313.5,7551,1,Pobeda,domestic
30179,S7 Airlines,1,LED,RU,3,3,154,4832.22,14957,1,S7 Airlines,domestic
30180,Nordwind Airlines,0,LED,RU,3,3,154,3241.64,5973,0,Nordwind Airlines,domestic
30181,KLM,1,LED,ES,3,3,161,2966.95,13840,1,Other,tourism
30182,Azimut,1,LED,RU,3,4,176,1941.65,4760,1,Azimut,domestic
30183,Uzbekistan Airways,2,LED,IN,3,3,161,5931.73,60794,2,Uzbekistan Airways,tourism
30184,Pobeda,0,LED,RU,3,0,165,2030.82,4649,0,Pobeda,domestic
30185,Pobeda,0,LED,RU,3,4,148,1482.37,5049,0,Pobeda,domestic
30186,Nordwind Airlines,0,LED,RU,3,1,166,2112.14,6351,0,Nordwind Airlines,domestic
30187,Uzbekistan Airways,2,LED,IN,3,3,168,6066.03,33170,2,Uzbekistan Airways,tourism
30188,Uzbekistan Airways,1,LED,UZ,3,4,176,3574.18,9080,1,Uzbekistan Airways,cis
30189,Uzbekistan Airways,2,LED,UZ,3,0,165,3571.03,20586,2,Uzbekistan Airways,cis
30190,KLM,2,LED,IT,3,5,149,2386.76,14720,2,Other,culture
30191,KLM,1,LED,ES,3,3,147,3235.43,13840,1,Other,tourism
30192,Pobeda,0,LED,RU,3,6,171,3093.58,5649,0,Pobeda,domestic
30193,Nordwind Airlines,1,LED,RU,3,5,163,1793.99,5312,1,Nordwind Airlines,domestic
30194,Azimut,0,LED,RU,3,1,159,1763.83,2680,0,Azimut,domestic
30195,Uzbekistan Airways,1,LED,UZ,3,2,153,3365.16,8196,1,Uzbekistan Airways,cis
30196,Pegasus Airlines,1,LED,TR,3,3,161,2558.62,19039,1,Pegasus Airlines,tourism
30197,Pobeda,0,LED,RU,3,4,162,1795.99,5749,0,Pobeda,domestic
30198,Azimut,1,LED,RU,3,4,155,1527.53,3660,1,Azimut,domestic
30199,Pobeda,0,LED,RU,3,5,163,1090.69,3849,0,Pobeda,domestic
30200,KLM,1,LED,IT,3,4,176,2203.67,19980,1,Other,culture
30201,Nordwind Airlines,1,LED,RU,3,5,163,6198.57,13670,1,Nordwind Airlines,domestic
30202,S7 Airlines,1,LED,RU,3,4,155,2370.87,8853,1,S7 Airlines,domestic
30203,S7 Airlines,1,LED,RU,3,0,172,6644.23,16501,1,S7 Airlines,domestic
30204,Uzbekistan Airways,1,LED,UZ,3,5,163,3622.47,10463,1,Uzbekistan Airways,cis
30205,S7 Airlines,1,LED,RU,3,1,201,3649.14,13350,1,S7 Airlines,domestic
30206,Azimut,1,LED,RU,3,3,189,1907.22,4660,1,Azimut,domestic
30207,Uzbekistan Airways,2,LED,IN,3,5,177,4931.49,25319,2,Uzbekistan Airways,tourism
30208,Pobeda,0,LED,RU,3,6,192,1908.01,4549,0,Pobeda,domestic
30209,Azimut,0,LED,RU,3,4,204,777.24,1980,0,Azimut,domestic
30210,Pegasus Airlines,1,LED,TR,3,4,190,2628.94,18642,1,Pegasus Airlines,tourism
30211,Pobeda,1,LED,RU,3,1,187,3546.2,8298,1,Pobeda,domestic
30212,Azimut,1,LED,RU,3,1,180,1942.61,3160,1,Azimut,domestic
30213,Nordwind Airlines,0,LED,RU,3,5,205,889.58,3721,0,Nordwind Airlines,domestic
30214,KLM,2,LED,ES,3,5,198,2744.68,19665,2,Other,tourism
30215,Uzbekistan Airways,1,LED,UZ,3,3,203,3512.29,9848,1,Uzbekistan Airways,cis
30216,Pobeda,1,LED,RU,3,6,185,3263.71,7944,1,Pobeda,domestic
30217,Azimut,1,LED,RU,3,5,177,2233.71,4560,1,Azimut,domestic
30218,Turkish Airlines,2,LED,IN,3,6,185,5649.36,45860,2,Turkish Airlines,tourism
30219,Nordwind Airlines,1,LED,RU,3,6,192,1732.29,4593,1,Nordwind Airlines,domestic
30220,Nordwind Airlines,0,LED,DE,3,6,185,1754.98,3340,0,Nordwind Airlines,culture
30221,Azimut,0,LED,RU,3,0,179,1754.46,2780,0,Azimut,domestic
30222,Uzbekistan Airways,1,LED,UZ,3,6,185,3386.3,8758,1,Uzbekistan Airways,cis
30223,Nordwind Airlines,0,LED,RU,3,5,205,3132.3,7164,0,Nordwind Airlines,domestic
30224,KLM,1,LED,IT,3,4,197,2129.66,18090,1,Other,culture
30225,KLM,1,LED,IT,3,0,179,1994.84,14359,1,Other,culture
30226,Nordwind Airlines,0,LED,RU,3,3,182,6528.78,11682,0,Nordwind Airlines,domestic
30227,Nordwind Airlines,1,LED,RU,3,5,184,2001.44,5453,1,Nordwind Airlines,domestic
30228,Aeroflot,0,LED,RU,3,4,204,2116.64,5970,0,Aeroflot,domestic
30229,Pobeda,0,LED,RU,3,3,182,2093.35,6849,0,Pobeda,domestic
30230,Pegasus Airlines,1,LED,TR,3,4,183,2377.74,19156,1,Pegasus Airlines,tourism
30231,Uzbekistan Airways,1,LED,UZ,3,0,179,3254.88,9286,1,Uzbekistan Airways,cis
30232,Azimut,1,LED,TR,3,1,180,2107.41,7820,1,Azimut,tourism
30233,KLM,1,LED,IT,3,2,181,2220.92,14080,1,Other,culture
30234,KLM,1,LED,ES,3,4,204,3572.44,24430,1,Other,tourism
30235,Uzbekistan Airways,1,LED,UZ,3,6,178,3405.71,10783,1,Uzbekistan Airways,cis
30236,Nordwind Airlines,0,LED,RU,3,0,179,2583.41,5285,0,Nordwind Airlines,domestic
30237,Aeroflot,0,LED,RU,3,4,204,2031.59,6270,0,Aeroflot,domestic
30238,Pobeda,0,LED,RU,3,6,178,1078.54,3249,0,Pobeda,domestic
30239,Pobeda,0,LED,RU,3,1,201,1797.29,3849,0,Pobeda,domestic
30240,Nordwind Airlines,0,LED,DE,3,3,189,1331.25,3335,0,Nordwind Airlines,culture
30241,Uzbekistan Airways,2,LED,UZ,3,2,202,2773.06,18102,2,Uzbekistan Airways,cis
30242,Turkish Airlines,2,LED,US,3,5,177,9163.79,76370,2,Turkish Airlines,culture
30243,S7 Airlines,1,LED,RU,3,4,183,2787.83,17135,1,S7 Airlines,domestic
30244,Nordwind Airlines,0,LED,RU,3,6,199,1878.35,6383,0,Nordwind Airlines,domestic
30245,KLM,1,LED,IT,3,5,177,2286.89,16811,1,Other,culture
30246,Azimut,1,LED,RU,3,2,202,1055.34,3960,1,Azimut,domestic
30247,Uzbekistan Airways,1,LED,UZ,3,0,200,2902.36,8211,1,Uzbekistan Airways,cis
30248,Nordwind Airlines,0,LED,RU,3,4,183,3414.11,7358,0,Nordwind Airlines,domestic
30249,Turkish Airlines,2,LED,TR,3,0,207,2527.13,22767,2,Turkish Airlines,tourism
30250,Nordwind Airlines,0,LED,DE,3,5,177,1749.74,3288,0,Nordwind Airlines,culture
30251,Pobeda,0,LED,RU,3,4,183,1372.48,3299,0,Pobeda,domestic
30252,Uzbekistan Airways,2,LED,KZ,3,4,190,3607.24,16119,2,Uzbekistan Airways,cis
30253,Turkish Airlines,2,LED,US,3,0,193,9032.33,74882,2,Turkish Airlines,culture
30254,Pegasus Airlines,1,LED,TR,3,4,190,2581.06,17723,1,Pegasus Airlines,tourism
30255,S7 Airlines,1,LED,RU,3,2,195,6660.21,16649,1,S7 Airlines,domestic
30256,S7 Airlines,1,LED,RU,3,1,194,2484.49,5568,1,S7 Airlines,domestic
30257,Azimut,1,LED,RU,3,4,183,1514.2,3060,1,Azimut,domestic
30258,KLM,1,LED,ES,3,5,198,2831.6,15795,1,Other,tourism
30259,Pobeda,0,LED,RU,3,3,196,1217.45,3549,0,Pobeda,domestic
30260,S7 Airlines,1,LED,RU,3,3,203,1171.35,6425,1,S7 Airlines,domestic
30261,KLM,1,LED,DE,3,5,177,1421.26,17470,1,Other,culture
30262,S7 Airlines,1,LED,RU,3,1,180,4832.22,14817,1,S7 Airlines,domestic
30263,Nordwind Airlines,0,LED,RU,3,5,184,3241.64,5843,0,Nordwind Airlines,domestic
30264,Azimut,1,LED,RU,3,4,204,1941.65,4060,1,Azimut,domestic
30265,Pobeda,0,LED,RU,3,5,191,2030.82,4649,0,Pobeda,domestic
30266,Pobeda,0,LED,RU,3,6,178,1482.37,4349,0,Pobeda,domestic
30267,Nordwind Airlines,0,LED,RU,3,1,194,2112.14,6211,0,Nordwind Airlines,domestic
30268,Uzbekistan Airways,2,LED,IN,3,3,196,6066.03,33320,2,Uzbekistan Airways,tourism
30269,Uzbekistan Airways,1,LED,UZ,3,6,178,3574.18,8758,1,Uzbekistan Airways,cis
30270,Aeroflot,1,LED,RU,3,5,177,3457.3,11709,1,Aeroflot,domestic
30271,Pobeda,0,LED,RU,3,0,179,3093.58,5649,0,Pobeda,domestic
30272,Nordwind Airlines,1,LED,RU,3,5,184,1793.99,5232,1,Nordwind Airlines,domestic
30273,Azimut,0,LED,RU,3,5,177,1763.83,2680,0,Azimut,domestic
30274,Uzbekistan Airways,1,LED,UZ,3,3,182,3365.16,8226,1,Uzbekistan Airways,cis
30275,Pegasus Airlines,1,LED,TR,3,6,192,2558.62,15853,1,Pegasus Airlines,tourism
30276,Pobeda,0,LED,RU,3,3,182,1795.99,5749,0,Pobeda,domestic
30277,Azimut,1,LED,RU,3,4,204,1527.53,3260,1,Azimut,domestic
30278,Pobeda,0,LED,RU,3,5,177,1090.69,3349,0,Pobeda,domestic
30279,S7 Airlines,2,LED,RU,3,6,178,6198.57,16117,2,S7 Airlines,domestic
30280,Uzbekistan Airways,3,LED,IN,3,2,181,6904.08,39062,3+,Uzbekistan Airways,tourism
30281,S7 Airlines,1,LED,RU,3,6,206,2370.87,6201,1,S7 Airlines,domestic
30282,S7 Airlines,1,LED,RU,3,2,188,6644.23,16501,1,S7 Airlines,domestic
30283,Uzbekistan Airways,1,LED,UZ,3,4,183,3622.47,11093,1,Uzbekistan Airways,cis
30284,S7 Airlines,1,LED,RU,3,1,208,1907.22,5725,1,S7 Airlines,domestic
30285,S7 Airlines,1,LED,RU,3,1,215,2098.42,8600,1,S7 Airlines,domestic
30286,S7 Airlines,1,LED,RU,3,0,221,1908.01,8211,1,S7 Airlines,domestic
30287,Turkish Airlines,1,LED,TR,3,1,208,2628.94,19279,1,Turkish Airlines,tourism
30288,S7 Airlines,1,LED,RU,3,3,210,3546.2,9401,1,S7 Airlines,domestic
30289,S7 Airlines,1,LED,RU,3,3,231,1942.61,5461,1,S7 Airlines,domestic
30290,S7 Airlines,1,LED,RU,3,5,212,889.58,6467,1,S7 Airlines,domestic
30291,S7 Airlines,1,LED,RU,3,1,236,3263.71,10626,1,S7 Airlines,domestic
30292,Aeroflot,0,LED,RU,3,2,237,2233.71,6147,0,Aeroflot,domestic
30293,S7 Airlines,1,LED,RU,3,6,227,1732.29,6721,1,S7 Airlines,domestic
30294,Turkish Airlines,1,LED,IT,3,6,227,2719.71,14370,1,Turkish Airlines,culture
30295,S7 Airlines,1,LED,RU,3,4,232,1754.46,4403,1,S7 Airlines,domestic
30296,Turkish Airlines,1,LED,KZ,3,4,232,2721.78,20068,1,Turkish Airlines,cis
30297,Turkish Airlines,1,LED,UZ,3,1,215,3386.3,20688,1,Turkish Airlines,cis
30298,Aeroflot,1,LED,RU,3,3,224,5688.26,14377,1,Aeroflot,domestic
30299,S7 Airlines,1,LED,RU,3,2,216,1395.72,6312,1,S7 Airlines,domestic
30300,S7 Airlines,1,LED,RU,3,1,208,3132.3,8150,1,S7 Airlines,domestic
30301,S7 Airlines,1,LED,RU,3,4,218,6528.78,17755,1,S7 Airlines,domestic
30302,S7 Airlines,1,LED,RU,3,5,219,1104.71,5956,1,S7 Airlines,domestic
30303,Turkish Airlines,1,LED,US,3,1,208,9196.21,30150,1,Turkish Airlines,culture
30304,S7 Airlines,1,LED,RU,3,1,208,2116.64,7484,1,S7 Airlines,domestic
30305,S7 Airlines,1,LED,RU,3,1,208,2093.35,9252,1,S7 Airlines,domestic
30306,KLM,1,LED,ES,3,3,224,3118.56,15860,1,Other,tourism
30307,Aeroflot,0,LED,RU,3,3,210,806.2,5190,0,Aeroflot,domestic
30308,S7 Airlines,0,LED,RU,3,4,211,4422.62,12429,0,S7 Airlines,domestic
30309,Turkish Airlines,0,LED,TR,3,6,213,2107.41,14791,0,Turkish Airlines,tourism
30310,S7 Airlines,1,LED,RU,3,1,208,2583.41,8231,1,S7 Airlines,domestic
30311,S7 Airlines,1,LED,RU,3,5,219,1797.29,6547,1,S7 Airlines,domestic
30312,Turkish Airlines,1,LED,DE,3,0,221,1751.53,13995,1,Turkish Airlines,culture
30313,Turkish Airlines,1,LED,DE,3,0,235,1331.25,14319,1,Turkish Airlines,culture
30314,Turkish Airlines,2,LED,US,3,1,208,9163.79,54650,2,Turkish Airlines,culture
30315,KLM,2,LED,GR,3,4,225,2523.66,29840,2,Other,tourism
30316,S7 Airlines,1,LED,RU,3,3,210,2787.83,17145,1,S7 Airlines,domestic
30317,S7 Airlines,1,LED,RU,3,4,218,1878.35,15599,1,S7 Airlines,domestic
30318,Aeroflot,1,LED,RU,3,3,217,747.97,7999,1,Aeroflot,domestic
30319,S7 Airlines,1,LED,RU,3,5,233,3414.11,9776,1,S7 Airlines,domestic
